,f1,f2,f3,f4,f5,f6,f7,Timestamp
0,0.28953229398663693,0.2773279352226721,0.22641509433962265,0.25957446808510637,0.2041166380789022,0.14772727272727273,0.15,2019-06-03 00:00:00
1,0.25835189309576834,0.23076923076923078,0.27735849056603773,0.23191489361702128,0.19897084048027444,0.16856060606060608,0.1608695652173913,2019-06-03 00:05:00
2,0.21158129175946547,0.208502024291498,0.2320754716981132,0.24255319148936172,0.20240137221269294,0.1950757575757576,0.21304347826086956,2019-06-03 00:10:00
3,0.24276169265033404,0.23279352226720645,0.21320754716981133,0.22127659574468087,0.17667238421955403,0.17803030303030304,0.1956521739130435,2019-06-03 00:15:00
4,0.23830734966592426,0.22672064777327933,0.2358490566037736,0.2531914893617021,0.19210977701543738,0.12689393939393942,0.12826086956521737,2019-06-03 00:20:00
5,0.15590200445434296,0.15384615384615385,0.15283018867924528,0.2021276595744681,0.15265866209262435,0.11931818181818181,0.1391304347826087,2019-06-03 00:25:00
6,0.22048997772828505,0.1923076923076923,0.19056603773584907,0.19148936170212766,0.1406518010291595,0.1212121212121212,0.12391304347826088,2019-06-03 00:30:00
7,0.16703786191536749,0.15384615384615385,0.18113207547169813,0.23617021276595745,0.17667238421955403,0.14204545454545456,0.1326086956521739,2019-06-03 00:35:00
8,0.19821826280623606,0.16801619433198384,0.169811320754717,0.18723404255319148,0.1406518010291595,0.1231060606060606,0.11304347826086955,2019-06-03 00:40:00
9,0.1358574610244989,0.12348178137651823,0.15283018867924528,0.14680851063829786,0.09777015437392796,0.13825757575757577,0.13695652173913042,2019-06-03 00:45:00
10,0.1091314031180401,0.07692307692307693,0.10566037735849057,0.1574468085106383,0.09262435677530018,0.09659090909090909,0.11304347826086955,2019-06-03 00:50:00
11,0.10022271714922049,0.08097165991902834,0.08679245283018869,0.15106382978723404,0.08061749571183534,0.05681818181818181,0.08260869565217391,2019-06-03 00:55:00
12,0.14922048997772827,0.12955465587044535,0.169811320754717,0.18936170212765957,0.14236706689536877,0.1212121212121212,0.13478260869565217,2019-06-03 01:00:00
13,0.15367483296213807,0.14979757085020245,0.14528301886792452,0.17659574468085107,0.12178387650085763,0.0928030303030303,0.09782608695652173,2019-06-03 01:05:00
14,0.14476614699331847,0.12550607287449395,0.14528301886792452,0.17659574468085107,0.09777015437392796,0.10606060606060606,0.11304347826086955,2019-06-03 01:10:00
15,0.11581291759465479,0.11133603238866398,0.12075471698113208,0.17659574468085107,0.10806174957118354,0.08901515151515152,0.10652173913043478,2019-06-03 01:15:00
16,0.11135857461024498,0.0951417004048583,0.1169811320754717,0.14042553191489363,0.08404802744425387,0.07386363636363637,0.09782608695652173,2019-06-03 01:20:00
17,0.10022271714922049,0.0910931174089069,0.12075471698113208,0.16382978723404257,0.09433962264150944,0.10416666666666667,0.10869565217391305,2019-06-03 01:25:00
18,0.12026726057906459,0.12753036437246962,0.1169811320754717,0.16595744680851063,0.1183533447684391,0.053030303030303025,0.06956521739130433,2019-06-03 01:30:00
19,0.10022271714922049,0.07692307692307693,0.10754716981132076,0.14042553191489363,0.07204116638078903,0.07575757575757576,0.07391304347826086,2019-06-03 01:35:00
20,0.11135857461024498,0.0951417004048583,0.12075471698113208,0.14893617021276595,0.09262435677530018,0.08143939393939394,0.06739130434782609,2019-06-03 01:40:00
21,0.08240534521158129,0.06477732793522267,0.06415094339622641,0.1702127659574468,0.08747855917667238,0.06628787878787878,0.07826086956521738,2019-06-03 01:45:00
22,0.08017817371937638,0.046558704453441305,0.07358490566037737,0.10851063829787234,0.04288164665523156,0.04166666666666667,0.06739130434782609,2019-06-03 01:50:00
23,0.07349665924276169,0.06072874493927126,0.08113207547169812,0.1276595744680851,0.058319039451114926,0.053030303030303025,0.06956521739130433,2019-06-03 01:55:00
24,0.08463251670378619,0.06680161943319839,0.08301886792452831,0.1148936170212766,0.04974271012006862,0.05681818181818181,0.07391304347826086,2019-06-03 02:00:00
